e07f49e7729e1c01382a460038051e6db0a3f3cc	2024-02-29	Remove @RequiresPermission annotation from checkMediaRoutingControlPermission
e7c1f00739c0f2747acb353ccef2b41f2a92a01e	2024-01-30	[res] Use fstat() for idmap::IsUpToDate()
a0ae2f940e855354bd9cfe3b8cec8dd080586d33	2024-02-15	Add hidden API to wipe device with command
b50ae20702b0c1df81a4a02a794e6a56552a1ef0	2024-02-28	Restricted status bar system icons touch handling to mouse events
e2e90b030f01f28395711709aaec850dae280922	2024-02-29	Report long database transactions
aebde404bb9c5a68e34a99aae45c307e9b99f569	2024-02-27	Validate aspect ratio if source rect hint is provided
aa6eda4416353129c6c973af1fc1ceaa6b149b09	2024-03-01	Close the decoration before removing it from the cache
b1bf9ab5d04593de30e8745c300f50ebda4a41d0	2024-02-29	For headless system, also include UID_HEADLESS in current UIDs.
4090e1fb21eaf233c6f49b649e75b94d79cadea2	2024-02-15	Reapply "Evaluate runtime permissions state for their appop"
0bb786e3f107e114944dac91324c97e376f74ec2	2024-03-02	Avoid obsolete uid-state change evaluations in NPMS
cd844c4adb68f6b76879df32dddfd03b62e01d93	2024-02-29	Add configuration for network capabilities that would be forced marked as cellular transport
75128c1cd7efb9fa0c4966ca93601ebc40f17e43	2024-02-29	Support keyguard lock timeout and security NONE
8f830968f0f35e5d8e6ab4ec763a95024e5e2fd4	2024-03-01	Move VPN related platform code unit tests
24b13a64f9f5e5aa7f45a2132806d6c74e2c62dc	2024-02-22	Check for NLS bind permission when rebinding services
b3fe58a8caa1045d4d7218b2b24bcfdbff7a2859	2024-03-04	Update deviceID for VirtualAudioDevice based on policy
62d842f5d31e4f3513528a198043a297d2c48660	2024-03-04	Revert "Add device dimension data to wallpaper backup flow"
61b76a891995ad4e6fe860b1554cbe85cc471ad8	2024-02-29	Reused existing method in getAllPermissionStates
fccca4611726278909e31f4dd11e4e1b2a7b888b	2024-03-04	Fix npe in onStart()
90f32b6796ed2d3aee0c1cf80dea53f9096f636a	2024-02-27	Invalidate pipeline on state change
f23a8b18c137b4f98368382884457ffda210dfcd	2024-03-04	Make SOFT_RESTRICTED reflect actual restriction state
f47606f122049bd73ce39b1e449cbda794a74395	2024-02-26	ChannelEditorDialog: use @dimen/large_dialog_width
449ab85fcd5ff1cea0b205b292dae775d5f199e9	2024-02-29	Fix isSystemUi ManagedServiceInfo bool
30ef1129f8fe75b57f33b193cb9b9b64688263df	2024-03-04	fix NPE in CallLog.AddCallParametersBuilder#setAssertedDisplayName
13cb2a29c0b2c0cae408267e5a8d2b6da91106f1	2024-02-15	Visualizer: validate capture size
5dfbd15f44ef97bf8ecc23c0aaf39154fc40a866	2024-03-05	Restore systemBarsAppearance from preserved window
6c6a9c322d9ba3caa4a61ce906aa5cdb62756f01	2024-02-15	SharedMemory: mark fdsan ownership
c0671221a5be5b63d872a92b3a51fc25f75eddb7	2024-03-04	Update TEST_MAPPING for VPN tests
0fe76a0999b3f46098de9d025804950273540152	2024-02-29	Add configuration for network capabilities that would be forced marked as cellular transport
683e4fa4f945d30d743957c5a76f16531305dbd1	2024-03-05	[PM] Fix the NPE
0acaadf0ef714ee0b6aba7fd6a0ff2dceacaf3c1	2024-02-21	Exempt carrier privileged apps from flex policy.
be7b2af75d322812277b88c37aaf9330248a8d8e	2023-12-12	Initialize ConnectivityBlobStore and ConnectivityBlobStoreTest
a409521dcb1ab74baa58ceeddc00558677dd9217	2024-02-28	Enable PiP for top task before calling WCT#reorder,
71cfb89a1cdaf743b7b67c724dfbbaa0cca98efc	2024-02-01	Verify URI permission for channel sound update from NotificationListenerService
8f5dafe218aea2d6ceccc368ebde973b4ebd296a	2024-03-05	Support DREAMING->GONE by screen timeout
ee512f06bae619d3aa5c52a37da6f6b3ec3ea79e	2024-03-05	Use DisplayInfo rotation instead of Display#getRotation in BookStyleClosedStatePredicate
95b405a526c1354bab265bac45deb590ee01b7a9	2024-01-31	Add (virtual) device ID to AudioPolicy/AudioMix
dd872c7a5a0bea294464ba52d1c4f4763195de0b	2024-03-05	Don't enforce policies that has the flag turned off
5eda411dbfa8861575db9aec1c7c3814a9f7a812	2024-03-05	Cherry pick the cl to aosp to unblock partner. Check light sensor is null for biometric logging
b5a542f64e7a171b52335ed9d20bb40c1b99906c	2024-03-05	Use DisplayInfo rotation instead of Display#getRotation in BookStyleClosedStatePredicate
d59c0471458ae169ab2dc063969cdbbb4edfe953	2024-03-05	Fix CredentialManager for use_resource_processor: true
c086dbbefae08e2f0cc49ff5f7bc4fc6098009d1	2024-03-04	Revert "Add configuration for network capabilities that would be..."
bf3af7ea9559b5f881a136d59a50a4fce70016df	2024-03-04	Revert "Handle timeout/state-change during fold animation"
bcc3fa25c7240e21684bd505c830d9c704d0b422	2024-03-04	[Sb] Properly inflate the estimate view
b0da3984c4316c5748258a24a418249fa4c193ef	2024-03-05	Update TextAnimator to retry with updated layout when failed
6ef64012ade29a1a2ff9b5d513232f615a27e185	2024-03-06	Apply deferred state correctly to newly replaced bcasts.
ab0fca883340dc83235dbf783ccb16f36f3a11a0	2024-03-05	Various Fixes in RemoteViews.DrawInstructions
991a6dff145c243fc5033a8434e0bf442da008ae	2024-02-28	Bugfix: Allow shortcut and widget services to update shortcuts and widgets across all launchers during archival.
64e0b5a232f1a37d5add6a7de03e17019622c3a1	2024-03-05	Fix volume UI from setStreamVolume when using adjust-only AVB
bcb613c8ca8f2ef2754423407fefbb572a518d5b	2024-03-06	[base] Migrate deprecated GrBackendSemaphore methods
9a72d00f23db7c228d53f499b678067c506a6e43	2024-03-06	Update Android's bundled mime.types mapping.
ff17cc49ca1e1e7bda969c5ab35888c681c320c1	2024-03-05	Create per-user state(s) on user creation, for archived packages.
44b02d1a28b2f59eebe82e131efc706a4f14ae4b	2024-03-05	Revert "Close TaskSnapshot hardware buffer before remove from cache."
dcc579aefa7d006607eed3a41bee916454b8283b	2024-03-05	Revert "[PIA] add missing flag checks"
3347c458af8bb04a29c9694d1bf0ef28599834db	2024-03-05	Fix bubble reordering issue
5b334b533d9cfcfaa2f0a82a2187dba6f4b01a13	2024-03-04	fix NPE in CallLog.AddCallParametersBuilder#setAssertedDisplayName
5b942e49df5f2670d5bc50ce1caa49691e03ad13	2024-03-07	fix(high contrast text): fix text cursor, spellcheck, etc not visible
4df38aa2bad694545374e839713083031ba3a681	2024-03-07	Back up and restore Settings.Secure.IMMERSIVE_MODE_CONFIRMATIONS.
913e9a43e0370b85321c3e03d134978c3e34afcd	2024-03-07	[base] Migrate deprecated GrBackendSemaphore methods
4d4224c1b9f87a156324153854a1567e842ecb22	2024-02-22	Check for NLS bind permission when rebinding services
f126be35f4b9f179dbb957ec56ca80b12f47abdc	2024-02-22	Check for NLS bind permission when rebinding services
4f135163a0d5f534d7affedb49ace4ba32c46223	2024-03-04	Use the nav bar color as the scrim color with 80% alpha
0c6db8495f28ee7c9442cdc71c0c24afa58c95f6	2024-03-07	Revert "Delivering haptic feedback on stable values of slider progress change."
28112873a8aa5ea14797e8391c6e4e2a602babb5	2024-03-04	Revert "[flexiglass] Stop consuming window inset in WindowRootView when flexiglass is on"
30f8c4d96f448426898965e0ff91d8837d7740b7	2024-02-29	Revert^2 "Re-adding logic to hide launcher shortcuts when shade is open"
bda4fa18cb8deadde3b6841e0a53443162ac6aff	2024-03-05	Revert "Execute afterPrepareSurfacesRunnables after committing the transaction"
cbb8f80935d62c836eea13f8d4a97e1aca6ac753	2024-03-05	Fallback to default aspect ratio if not provided
02d1fd58a2e65798d67a12df9aad690e4d00f506	2024-03-06	Fix keyboard vibration on unsupported device
e54eb36e9b200b43d020c015b1eddc86bd2f44a1	2023-10-24	Report firstLaunch metrics
9ec4199d541ab9162a6abadc8f8bf357174f53a3	2024-03-07	Implement auto-enter PiP2 in gesture nav [3/N]
1bfcabfb0a2977b16fd2ea842a3684895dd80779	2024-03-08	Give SystemUI Permission to start Perfetto/Winscope Traces.
c9981489c132aeb3f7bf47ba475297cfaad2d254	2024-01-17	Override app bounds related configuration fields for legacy app
45dbf98295130791dc58edb2dbd5330b552f7c39	2024-03-06	Set windowOptOutEdgeToEdgeEnforcement for PeopleTileConfigActivity
c6da66fa7b9b9c930497213bde1c93abb2566abd	2024-03-07	Fix translation between APPLY_RESTRICTION and SOFT_RESTRICTED
3e34d5744deab80ba19f26bac71930aa85e6abeb	2024-02-22	Check for NLS bind permission when rebinding services
0924833e0fc1e72b7e0e85bd779b88726f2e0f61	2024-03-06	Introduce TransitionState.Transition.finish() (1/2)
1202866b15ed9f0daa728e03446bf7760257cccb	2024-03-08	Add logShowImePostLayoutState
8da0f1e25c3a5703f908a82a51a3e2f8021c08b6	2024-03-04	Reduce lock contention in ContextImpl
f2260a77d3b15973fdd28ce728a9e606f2ce9c38	2024-02-27	Correct documentation for requireContentUriPermissionFromCaller
1f3881674236cb6798ce4997b6dcee62819fc173	2024-03-07	Revert "Delivering haptic feedback on stable values of slider progress change."
cceb6b31f14f8fa8580afb437b70dfba82810d6e	2024-03-08	Make single bounding rect when none set relative to window origin
7e38b9f35cfb6cd5d91a0c5d07da37fa364a825d	2024-02-06	Make Default HDR Conversion Overlayable
d94332e14299bd12654a31bffd1aff653b206601	2024-03-07	Use IoThread for permission access persistence.
f6f85acf37860a4c02e091a17aff59c06cfe748d	2024-03-08	Revert "[Autofill Framework] Add in intent filter check after au..."
5f4efd3b31e176e3febcd6435766e26bf61652c6	2024-03-08	Return null from getWidgetPreview instead of throwing error
ef762be9a6158465e7d2841b7000262255a11c5d	2024-03-08	Fix isSystemUi to avoid System services
843b10ae8ea4d141f9943bc7e1579b175be0dc56	2024-03-06	Always launch BlockedAppStreamingActivity as SYSTEM user
dd53fd7293e2250a79cc4fae06dca4c12c2d7eaf	2024-03-05	Flag equals/hashCode changes in AudioMix
f90b1070454eb591dcd38ea5b2415ed2f644c26a	2024-02-29	When wallpaper target is under keyguard, use keyguard
2df7152d43d578d14ea2932339a5b86b0527a1d2	2024-03-06	[flexiglass] Fix NSSL alpha during HUN
b58afe6dab72f08f19111448633354bb69c4d14b	2024-03-07	Fix Mesh UAF, uniform handling, and performance bug.
9c8ebe8cdeb0b343673e290d8b1ad4abf241e51b	2024-03-10	Log authenticator service call latencies
9d78dbc4aa7dafe6595e033717b35a6457211348	2024-03-11	Add getTotalBytes() to StorageStatsSource
1fdd6265107cb25a4ca4c35d8394389172d7fa51	2024-03-11	[ToA] Check CHANGE_CONFIGURATION permission if the caller is not system
5c5d1781e7c22ad512d2543d8cd27561b922abe4	2024-03-11	Make EasterEgg go edge-to-edge by changing the cutout mode
ec350bb29c7666418f2cfe98cf4f994bfe443dbd	2024-03-08	Fix Smooth Display screen recording
d0b0bf6932e7ae28602b03ed9b9559ef3363a22d	2024-02-11	Handle non-square pixels on External display
528a87e90ff9354581d54fd37fbe9f95cccbcdb1	2024-02-21	Fix error handling for non-dynamic permissions
2b5d63b64b2b8208ccc4f62eac3d8962f981dbf8	2024-02-20	Fix error handling for non-dynamic permissions
3a2fcbc672a3626fd9ea24115467941f0daa4aae	2024-02-17	Batch and throttle appear rate of heads up notifications
dc1e316e601b2a525909095fa256e116c8b899fd	2024-03-11	Fix bug by re-reading int from parcel in DeviceState
70baff8c57fd9cafbafffdc05b0fd314fa0373d3	2024-02-15	Add system server test API to force enforce signature permission allowlist.
c5611675bc87c4972b959df28572bf9c62bc8039	2024-03-11	Revert "Pass DeviceState objects from DeviceStateManagerService to the client"
365b129b5dd96ac886aa6489510729a729bfa14d	2024-03-11	Revert "IME traces: remove unused fields"
cdd512321a2742ee76fb1ab9ba300cbe372c11cb	2024-03-08	Stage all aconfig flags in setProperties path.
e65ee32c51d43bbe648709497cf9d282bfc7cd16	2024-03-11	Revert "Pass DeviceState objects from DeviceStateManagerService to the client"
86e01ab3493d74f851c143035e81cafa74cdc460	2024-03-11	Revert "IME traces: remove unused fields"
aebde7182df3d6a095e9978ef1ce608845ebd1c8	2024-03-04	fix NPE in CallLog.AddCallParametersBuilder#setAssertedDisplayName
aa5f525a79df5a06001d701ed16436d20f0cb7a4	2024-03-07	Set LeaveOpenOnKeyguardHide to false when bouncer is canceled
edfcbdb169a2fa604b0e73bca7d08572ab60450c	2024-02-27	Move all bouncer strings to a helper class that can be reused by both legacy and flexiglass implementations.
f2a9f6182b5fd524ba543a063c09fc0f63bcc0e8	2024-03-11	Revert "Pass DeviceState objects from DeviceStateManagerService to the client"
473a02310dadc4de9012826c20e2ca66acdec388	2024-03-11	Revert "IME traces: remove unused fields"
0672c61504d0b49cf825c0354d6d99923c6d07ba	2024-03-08	Stage all aconfig flags in setProperties path.
6526e0e0e383ae5a97097834662fc8ebf70215ec	2024-03-11	Revert "Pass DeviceState objects from DeviceStateManagerService to the client"
1f7dbd1952bce37a3e914300c086dcf0bb001510	2024-03-11	Revert "IME traces: remove unused fields"
b87258eb691cd9709d6a9ea6f02c01223f29aa8f	2024-03-12	Set callback to the PackageImpl if creates via a Parcel
6f24f35fceecf90b15031e6fff87d00f404af523	2024-02-29	When wallpaper target is under keyguard, use keyguard
936320c44ee7982b4b3946ed671a77ef745f37b4	2024-02-27	Update mediaprovider owners with new team members
8693e6c80e82a05f0ef3432643eb42722883c620	2024-03-12	Update owners for core.protolog.pb file (cherry picked from https://googleplex-android-review.googlesource.com/q/commit:2b08c16e9e3ed00c2fd9a94ab34b094af2866c87) Merged-In: I351e394a173291318db37bbe61cdf93adff9a3b9 Change-Id: I351e394a173291318db37bbe61cdf93adff9a3b9
0c15cdfdd4720efb72c3244a044bb27e2c286c4b	2024-02-22	Check for NLS bind permission when rebinding services
9adae1e8008d843b3d1cae2409de0d055134f587	2024-03-11	Adding permissions for CTS tests to shell apk
257c8770743cbab234569c5a4390dadc966d0a17	2024-02-28	Add string resource for cellular security help center
cce188445e8e5b26560370b2d2d4f64c781f4d0a	2024-03-05	Revert "[PIA] add missing flag checks"
76e6f41a2a867267840d9d341507d3570da59ba5	2024-03-11	Perform bounds snap when not changing windowing mode.
8bac709d9bce0f3beaddbe224f53095056677145	2024-03-12	Add back removed traces for View size.
0b1f476a27e09a03ec2627896ce025b3cdd2a376	2024-03-12	Camera: Refine enforcement of supported resolutions in extensions
3e41769ddd75ce1850459574c984bb8dec2abebf	2024-03-05	Add device dimension data to wallpaper backup flow
58f6bc7e046254e36be2d560ae369222f83b2659	2024-03-08	Fix Smooth Display screen recording
e3c502c55de66e5930220f1749eea4c13c69e5cb	2024-03-11	Hide shortcut helper on settings/recentapps launch
ec706343cd79ecbd35d5f558014665f7a9f1ea3f	2024-03-07	Fix implict bp broken ui.
096554fa0f2a2565bd8358ccdc26dc71bd4134e5	2024-03-04	[DataStore] Provide SharedPreferencesStorage
095484dfb7c4165574e99be8ad49f63d4cc64efa	2024-03-07	[DataStore] Support backup data state computation
15d8153dd525cb15d1af38ae9ac2abdd413aff80	2024-03-11	[DataStore] Reduce memory footprint for BackupRestoreStorage
1745193e5af373170102df7176f17b8ecaf3f119	2024-03-11	[DataStore] Log datastore name when data changed
c382976132fe5a79630e49d346696100d7485a2d	2024-03-13	[DataStore] Add README.md
ee0ba57ed857974ae427810c932c06be57c39d3b	2024-03-08	Fix Smooth Display screen recording
296f5c42b59aee27e085ce0713e8f4a9ce54539d	2024-03-13	Refine the error message about the cutout mode
b2bee16b76235d6968afd050e94cedc073f0e3e3	2024-02-29	Modify isEmergencyInstallEnabled() to check for priv-only permissions that allow apps to update themselves and to verify for system apps before triggering an emergency install.
685c25f24406c1efd8f778a3cc365858dcb20f6c	2024-03-13	Fix DMSTests
5a71032bdc59094324a8d5a6a5c9833a7eccd7ee	2024-03-13	Test for bounds snap changes.
b7a07859e782fd12832f677e264664b5a81daf09	2024-03-12	Revert "Don't initialize VcnManagementService without telephony subscription"
13203c2c38032acdc85f4927922179712ff60bc4	2024-03-08	NSSL: Apply skinny notifs based on split shade state
d724cb1873e259057b18db814e62ed7a9759323d	2024-03-13	Handle case in WindowManagerShellComand
286c4319b9ba782ed564ff89cfdecf806343ece3	2024-03-12	Support hidden audio usage in fade manager configuration
762755bcd5cd8394a39daf37f7512c27027559bd	2024-03-13	[ECM] Don't set MODE_ERRORED for LOCAL and DOWNLOAD
16bc4e37395d5246096e5f022625226ce994d56d	2024-03-13	Update documentation for canBypassDnd.
2a6c849e2af3e62641c95b2e9140441ba92177c4	2024-02-28	adding in a method to set content description based on string resource id
6fed099ed82c183d8e4835afd1c2a73a80a5f08f	2024-03-13	Increase enforced widget corner radius on hub to 28dp
0fa9120b8f72916951b2d070afd6c3dfd3c13f77	2024-03-12	Clear dns cache when restoring network access
240c8048404edb3e9035df9f76f664ba4d14d452	2024-03-07	Handle currInteractor's state when deciding to go VIS path. Also, add CLEAR_TASK in the launch flags.
5bba209cf2183f44c82075d6a12c25742eb94de6	2023-08-22	Fix kotlin nullable errors in services.permission
911af11459f152caaed9235c1f6a394003e4a3f0	2023-08-22	Fix kotlin nullable errors in CredentialManager
897aa00cee194fc435ac0f363f85fb740a3cd6b9	2023-08-22	Fix kotlin nullable errors in SettingsLib
06d6f46c6ea2486cdad37e39173af959f7acda7a	2024-03-14	Cleanup of disableContinuousShortcutOnForceStop
a9996cfe53f51adf65f8dcd5ca95ebfddc4d0df7	2024-03-06	Add null check for pendingIntent2 ProtoLogs
49b6df707f0e2e8094588053715f046ea97ac647	2024-03-08	Revert "[Autofill Framework] Add in intent filter check after au..."
8e5580b5dd55c2deebdce3dfd7d6ccf54aa54c68	2024-03-08	Fix AppOpsStartedWatcherTest
6546777402adc9704ba8d76d272e114481dae97d	2024-03-08	Map perceptible window state per focused window
6a40995fcfb3252638521eb10b5189900dd59c13	2024-03-05	fix(cts): fix the test based on flag create_windowless_window_magnifier
b4b74c5201ee5a62ab3c7f5f695a0a5491de5b71	2024-03-14	Wait for leash in ImeInsetsSourceConsumer
dc4bcdbbb313b460c37654b8520b8ad2a69fec1b	2024-03-14	Verify with params from onControlsChanged
929d56c936d0f7de9c46c5342b9a4f6ed207565d	2024-03-05	Fixed some wrong mappings of the Azerbaijani KCM. The source of truth is CLDR keyboard layouts.
b21751b27805cf99493d6a982e1be7bee3e43837	2024-03-08	Switch FRP check to the new trustworthy source
3c1f216e635c9dfcf048282a04b1a552b4aa52f5	2024-02-12	Properly handle stopping related users
133ec115c4ea5b41c240c495c5605b41289eb98a	2024-03-13	Show "recording issue" text on notification, even when not recording screen.
083ef5a79a72320b92cf725bbe2d25803e782c92	2024-03-13	Revert "Attach defer_outgoing_bcasts flag."
adb6d81bbbdebc59f1bbffd1cc5fad445b852212	2024-03-13	Only reorder bubbles if the position is different
d7055e8d1129c738627ab40d62a50dffc5e836c8	2024-03-08	Stage all aconfig flags in setProperties path.
7684d1cfd8474f29204abafa08f500b8e0745476	2024-03-11	Fix bug by re-reading int from parcel in DeviceState
e86c8e0811c7343a3e737f0555c26b6ea0e3df6e	2024-03-12	Don't change anything if multi_crop is false.
c5c913c9480ec388af3c6ac1ed813201aecf8ab6	2024-03-13	Made keyguard pattern view unfocusable
b91b842bcbf5be1767624bd1a17681e93039902b	2024-03-11	Prevent PI creator to set pendingIntentBackgroundActiivtyLaunchAllowedByPermission to true
7877e1b710e3b16660173545a0343585c168d544	2023-08-22	Fix kotlin nullable errors in perftests
a451bb09ab72852bbaeb9cb7174a314c8284764c	2023-08-22	Fix kotlin nullable errors in EasterEgg
a954ea0b562a3513b9f2ee93a36a41e834604a9b	2023-08-22	Fix kotlin nullable errors in Input tests
04eb055610f7621b510b618824ce4b49e61c84d5	2023-08-22	Fix kotlin nullable errors in PackageInstallerSessions
96dc2c4f19505c52e5d225f288a16131f4120546	2023-08-22	Fix kotlin nullable errors in SilkFX tests
5565b8a6de10a51bf6375fb638ee0565559c8a45	2024-03-13	Fix kotlin nullable errors in PermissionService.
0b00a5de9cd91e90bf762711cc8dd833ea3ec805	2023-08-08	Fixes @Nullable issues in System UI and WMShell.
12e3a3aab1790410bc42a807b78e7396a703f557	2024-03-03	[Divider] Adjust container bounds based on DividerAttributes
add956269d6fd6ab8eaea34319db2ee038617449	2024-03-14	Update boot image and system server profiles [M33C28P64S0PP]
4c2175c6b4ea18e16cee81813d92cd522429d3f3	2024-03-15	Allow SharedNotificationContainer (and NSSL) to draw outside bounds.
38374f3226f6f159828700e90e4c42f104a8dd1e	2024-03-14	Replace use of NotificationContainerBounds with a Float.
0056992c8475522122ed1b83738c0573e48974c5	2024-03-15	Allow not Home system apps access hidden profile.
38a4f7e32bb2ba608ceb2df0d33413bd4d060ed9	2022-05-06	CarrierAppUtils: uninstall prebuild carrier app at most once
fbc3ca8ea7fe504f4f0a6743dfb4649eb59b960d	2024-03-15	Prevent NPE by return empty list
5d79e535b9a802680062545e15fc1faaf779c0bf	2024-02-27	Fix vulnerability in AttributionSource due to incorrect Binder call
0f1b721c881ce0b67b334221eaad5fc725b6ef27	2024-03-14	[flexiglass] Add isScrollable to NotificationStackAppearanceViewModel
979691844ed4bb191afbd5a8438e9a9ea556b882	2024-03-13	Unflag new permission GID implementation and remove legacy code.
5624fca2ce67c7364115dabd5b9dddd3cc654248	2024-03-15	Update Accessibility OWNERs to single source of truth.
830d4e17ec5296b55221dc8257f5962e67d8f1ab	2024-03-15	[res] Load as little of ApkAssets as possible
f6263d20d8e1c64d333f620209dd2e328ddd985f	2024-03-06	Fix Animation for recent apps in the foreground
570984fed338582595b08fc1b227e339f5cf71e7	2024-03-14	Avoid resolving data type when dispatching sticky broadcasts.
e1a8385d58b2852dbd8ef8ceebc6c09c67df80ea	2022-05-25	Sysconfig: Allow runtime differentiation of product configuration
82ab73b4169705c8708f68d9d6e8f0ebc1ed1393	2024-03-15	Fix MixedDeviceOwnerTest test failure
52beef2bc957204e2c99c8a97fda9bd7c1616b29	2024-03-18	Fix: possible null pointer dereference
3dc16afeb22a31492f6042d942134cbf1394bb42	2024-03-18	Add android.permission.MODIFY_AUDIO_SETTINGS for SystemUI
480b0baa81187eb83c8c56588b7857c26a0f4df6	2024-03-18	Retire use_art_service_v2 flag and dalvik.vm.features properties.
cafdfc74711ede6660e98a75bbf00f5b33b3a531	2024-03-18	Fix typo in HAS_CURENT_PERMISSIONS_REQUEST_KEY
cbc2fb0cb91398fbb898462a5d5edd1a154f8da3	2024-03-15	[flexiglass] Begin to separate stack bounds flows
9a6650d13cec16d7cdcdb7291ec81c5c24d371b1	2024-03-15	Add factory reset prepare permission to shell so it can be used in cts tests.
682b239d78c1cd2bf9f13648c09c104f5bdd9022	2024-03-18	CallStyle: add missing null check for icon
ff763366052783521b5e292892fa65465cc5d4bf	2024-03-15	Add test for getBubbleBarExpandedViewBounds
e81f58e38164d4d0b176683494dafefacac3f74c	2024-03-18	Update enforcement of wallpaper zooming for Wear to W.
2060ac6b2f55077de01608dd73773a4509bdd62a	2024-03-08	Revert "[Autofill Framework] Add in intent filter check after au..."
35577a3557ddc7c65350addd0afbfdfe52f800cf	2024-03-19	Add uid state information to trace event
ef29527f89cba432a336c7ed03a876c4fa3d6772	2024-03-05	[1/n] Fix resize for activity embedding apps
0719e745b6b49c976c34b0c8f5cd0a8779b48a8c	2024-03-19	Properly check for malformed extras
d57a38fb10437a3e77e72c797b9c68034184e2bd	2024-03-19	Fix ambiguous reference on ComplicationViewModelTransformerTest
e77705d24191bebb2dc27c83bbcc45bdc28d2f13	2024-03-18	CallStyle: add missing null check for icon
bf2720633c13eefc122444f06cc12b9eb0a68281	2024-03-15	[AutoFill] destroy mRemoteInlineSuggestionRenderService after connection lost
ed20d052fff563e7a90d90cf7d541a8487c38fec	2024-03-18	Use PermissionManager for broadcast-delivery permission check
dcca5d8b2c8c5adc613873849e5819aa5ff9e19a	2024-03-19	Don't stop current user's profile even if excess
dd507f38eaf6262cff184785489f251b68001c97	2024-03-15	Apply PictureInPictureParam only if it's changed
088f4a89489a6dc9654ab70d90a283553a7efe0f	2024-03-15	Fix MixedDeviceOwnerTest test failure
33ea8ffede288694fa4db47c8335f31d3b11434f	2024-03-18	CallStyle: add missing null check for icon
7c2c9005e6fe4f6a2dfa646833139c2ec1e86169	2024-03-18	Hide shortcut helper on all apps
6877c6fd1c6887f9827252a182a98c7d42c10399	2024-02-29	Add configuration for network capabilities that would be forced marked as cellular transport
eed080bd2d7cce48c97a83880eb778227500778b	2024-03-20	Remove the obsolete field android.security.KeyStore.NO_ERROR
d78ed361008d6b67f9c0e178d43c275bccaf6a79	2024-03-20	Reduce the flaky of SpaPrivilegedLibTests
dedd62da7952c24824f17bf9a267122628845473	2024-03-20	Set percentage symbol displayed to the left of numeral value
874d816386efacc6a0592b445bc007d6b705ca4a	2024-02-27	Adding method to check if a Parcel has any Binders marshalled in it.
4949493f44cdbff40e760c819d6958d3f4918ac5	2024-02-26	Add hasBinders() to Bundle
ad4ea2151e9b24457f63f3b471cad591a04ff7e9	2024-03-19	Fix Binder calling identity for permissions
68baa3dc561d3963f96d3b9bd58d7a78ccf08f79	2024-03-20	Fix build issues w/ jetpck drop
f3d4d298127525f1880390ff5a99c299534621b0	2024-03-20	Change permission check to include self.
6138f980b24a1c008f1e5be262b4f348208a8ef6	2024-03-07	Do not recompute if the source is unknown
b092825f8de742c35006ef60fe483a0ef6d8a6d2	2022-05-06	CarrierAppUtils: uninstall prebuild carrier app at most once
fd9bbd5a89c1c0efadad357dea213d12e3abb670	2024-03-20	TouchExplorer: Send hover events based on the event stream.
b0e80f1125c504595a1073335258d03ddd73fd8f	2024-03-07	Handle currInteractor's state when deciding to go VIS path. Also, add CLEAR_TASK in the launch flags.
addf3371abf431b2918ef26fe85514c4e18a8d76	2024-03-12	Set callback to the PackageImpl if creates via a Parcel
9c4fa02f2fb70760a6e610439548d07910111f10	2024-03-18	Remove Meta+T shortcut
5c26062fd8df23a5da74008a2e3e1c6d55e75b0f	2024-03-21	Fix userid bug in AppStartInfo
f75ad18ed082dd0a95ab277f8214b1070e1fc8d6	2024-03-07	fix(magnification): directly use the window touchableRegion in AccessibilityController magnification recomputeBounds
5a70b44596a379d0870a4c1c095732762c295a48	2024-03-15	Apply PictureInPictureParam only if it's changed
0307ffb7e40d470bfb0c42d88073285b24c44761	2024-03-20	Only play insets resize animation when needed
4ab0f20684661bba0223448d9cb01c7d8c15ae3e	2024-03-18	Retire use_art_service_v2 flag and dalvik.vm.features properties.
eda85aafbd52fc6534231c514a1b93e505667443	2024-03-20	Prevent deadlock when calling BT or Audio
c37ee89ed9ba0b4f536fd665a2fff21a37ddee59	2024-03-21	Update documentation for Launcher Apps.
a4e75a93c3e3960f02602655db1d24c29d783fd9	2024-03-11	Allow LOCATION_BYPASS permission to be used for location
35a34be8469a355d36f56a7c0523508ac99d9c16	2024-03-15	Cleanup SFPS indicator code
d5fd33b19cf63a7f16334b3f561efa00d469ebec	2024-03-21	Fix NPE in MediaRoute2ProviderServiceProxy#notifyProviderUpdated
8bab2ef6abf225f6845b0aa1577ff8c7db494c7f	2024-03-21	Add display compat system feature to PackageManager
78c8709df768f0c449b1c606f89ed224650b0153	2024-03-21	Migrate Jank Interaction clock id source to new interactor
08396cb17bc797df7e2074319cbff7375dfaeb41	2024-03-08	Use RemoteCompose to render previews for Conversation Widget
2db4d2ef1ff228f090de338cb6a1d34709bf8de2	2024-03-21	Always process state changes below TOP_THRESHOLD
dbb56b069bdd9f3e302048a2fe445fa339af45a9	2024-03-06	Update alarm data on main thread
cfb951ffc81fad8bcd42587bf35730cdfbb3268f	2024-03-08	Connected displays wait for boot complete
2638773d106c6aa77e3e0b747321fcb12f31a519	2024-03-14	Wrap Activity->Activity changes in non-activity transitions
95d93a6d4603555b8a3626395b5a0e556ac7a429	2024-03-21	[ECM] Legacy code: treat DEFAULT as ALLOWED
514f6576daa9e70680dde2798f9d3630d111e78a	2024-03-20	Only play insets resize animation when needed
